F.SIEMBRA;CODIGO;ESPECIE;CLIMA;UBICACI;RESPONSABLE;S.VANA;S.STOCK;C.SOLIC;DISPONE;F.GERMI;E.CAPSU
14/4/2025;PRH19576       ;Lepanthes sp 'Puyo' x Lths. tentaculata;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;1500;0;-;Cerrada   
6/2/2012;PRS4205-124    ;Lepanthes sp red 14-1 002622;Warm ;P-116 N-B   ;ANTONIO TENELANDA   ;  ;0;      ;0;-;Abierta   
7/9/2011;PRS4205-127    ;Lepanthes sp red 14-1 002622 4N;Warm ;P-116 N-E   ;GENOVEVA VILLA      ;  ;0;      ;0;-;Cerrada   
19/10/2011;PRS4205-127    ;Lepanthes sp red 14-1 002622 4N;Warm ;P-119 N-D   ;ANTONIO TENELANDA   ;  ;0;      ;0;-;Cerrada   
24/2/2012;PRS4205-127    ;Lepanthes sp red 14-1 002622 4N;Warm ;P-119 N-F   ;ANTONIO TENELANDA   ;  ;0;      ;0;-;Cerrada   
20/8/2012;PRS4205-127    ;Lepanthes sp red 14-1 002622 4N;Warm ;P-          ;                    ;SI;1;      ;0;-;Abierta   
18/6/2019;PRS4205-274    ;Lepanthes sp red L;Warm ;P-          ;                    ;  ;0;1500;0;-;Abierta   
3/2/2025;PRS4205-334    ;Lepanthes sp S.A (Autopoli);Warm ;P-116 N-C   ;MANUEL RUIZ         ;  ;0;800;1;-;Cerrada   
13/3/2025;PRS4205-339    ;Lepanthes sp S.A x self;Warm ;P-116 N-C   ;MANUEL RUIZ         ;  ;0;800;1;-;Cerrada   
15/12/2017;PRS4205-236    ;Lepanthes sp San Andres;Warm ;P-116 N-F   ;MANUEL RUIZ         ;  ;0;300;0;-;Cerrada   
15/12/2017;PRS4205-232    ;Lepanthes sp San Lucas;Warm ;P-          ;                    ;SI;0;300;0;-;Abierta   
18/12/2017;PRS4205-232    ;Lepanthes sp San Lucas;Warm ;P-116 N-F   ;MANUEL RUIZ         ;  ;0;300;0;16/3/2018;Cerrada   
11/12/2017;PRS4205-220    ;Lepanthes sp Saobay;Warm ;P-116 N-F   ;MANUEL RUIZ         ;  ;0;500;0;16/3/2018;Cerrada   
30/8/2017;PRS4205-212    ;Lepanthes sp 'Shg' (Autopol);Warm ;P-102 N-D   ;MANUEL RUIZ         ;  ;0;1000;0;22/12/2017;Cerrada   
6/9/2017;PRS4205-212    ;Lepanthes sp 'Shg' (Autopol);Warm ;P-116 N-C   ;MANUEL RUIZ         ;  ;0;1000;0;17/2/2018;Cerrada   
23/9/2016;PRS4205-187    ;Lepanthes sp Sopladora #4;Warm ;P-116 N-E   ;MANUEL RUIZ         ;  ;0;800;0;-;Cerrada   
23/9/2016;PRS4205-188    ;Lepanthes sp Sopladora #5;Warm ;P-116 N-E   ;MANUEL RUIZ         ;  ;0;800;0;14/10/2016;Cerrada   
17/5/2019;PRS4205-279    ;Lepanthes sp sp red Niessen L;Warm ;P-          ;                    ;  ;0;1500;0;-;Abierta   
11/12/2017;PRS4205-221    ;Lepanthes sp tres lagunas Paquishapa;Warm ;P-116 N-D   ;MANUEL RUIZ         ;  ;0;500;0;17/2/2018;Cerrada   
11/10/2016;PRS4205-180    ;Lepanthes sp 'Uchucay';Warm ;P-116 N-E   ;MANUEL RUIZ         ;  ;0;600;0;-;Cerrada   
11/7/2016;PRS4205-180    ;Lepanthes sp 'Uchucay';Warm ;P-116 N-E   ;MANUEL RUIZ         ;  ;0;600;0;1/10/2016;Cerrada   
20/1/2018;PRS4205-049    ;Lepanthes sp yellow;Warm ;P-          ;                    ;  ;0;1500;0;-;Abierta   
9/2/2018;PRS4205-254    ;Lepanthes sp Yellow;Warm ;P-          ;MANUEL RUIZ         ;  ;0;1500;0;-;Cerrada   
20/11/2018;PRS4205-264    ;Lepanthes sp yellow L;Warm ;P-          ;                    ;  ;0;1500;0;-;Abierta   
17/8/2019;PRS4205-264    ;Lepanthes sp yellow L;Warm ;P-          ;                    ;  ;0;1500;0;-;Abierta   
14/4/2023;PRS4205-264    ;Lepanthes sp yellow L;Warm ;P-          ;                    ;  ;0;1500;0;-;Abierta   
27/5/2017;PRS4205-214    ;Lepanthes sp yellow Mundi 2016;Warm ;P-          ;                    ;  ;0;1500;0;-;Abierta   
3/5/2016;PRS4205-163    ;Lepanthes sp zamorensis viv. 16;Warm ;P-116 N-C   ;MANUEL RUIZ         ;  ;0;1000;0;15/7/2016;Cerrada   
15/12/2017;PRS4205-237    ;Lepanthes sp Zhiña;Warm ;P-116 N-F   ;MANUEL RUIZ         ;  ;0;300;0;16/3/2018;Cerrada   
27/2/2018;PRS0705        ;Lepanthes stalactites;Cool ;P-116 N-D   ;MANUEL RUIZ         ;  ;0;1500;0;6/10/2018;Cerrada   
18/2/2011;PRS0708-001    ;Lepanthes tachirensis aff;Cool ;P-119 N-F   ;                    ;  ;0;      ;0;-;Cerrada   
22/8/2012;PRS0708-001    ;Lepanthes tachirensis aff;Cool ;P-116 N-E   ;ANTONIO TENELANDA   ;  ;0;      ;0;-;Cerrada   
15/12/2017;PRS0708-004    ;Lepanthes tachirensis aff San Andres;Cool ;P-116 N-F   ;MANUEL RUIZ         ;  ;0;300;0;-;Cerrada   
11/12/2017;PRS0708-002    ;Lepanthes tachirensis aff Tres Lagunas;Cool ;P-116 N-D   ;MANUEL RUIZ         ;  ;0;500;0;17/2/2018;Cerrada   
7/11/2011;PRS0709        ;Lepanthes tamaensis;Cool ;P-116 N-F   ;ANTONIO TENELANDA   ;  ;0;800;0;-;Cerrada   
25/5/2012;PRS0709        ;Lepanthes tamaensis;Cool ;P-116 N-D   ;ANTONIO TENELANDA   ;  ;0;800;0;-;Abierta   
30/5/2012;PRS0709        ;Lepanthes tamaensis;Cool ;P-116 N-C   ;ANTONIO TENELANDA   ;  ;0;800;0;-;Cerrada   
26/8/2016;PRS0709        ;Lepanthes tamaensis;Cool ;P-116 N-C   ;MANUEL RUIZ         ;  ;0;800;0;-;Cerrada   
1/5/2018;PRS0709        ;Lepanthes tamaensis;Cool ;P-116 N-D   ;MANUEL RUIZ         ;  ;0;800;0;-;Cerrada   
9/10/2019;PRS0709        ;Lepanthes tamaensis;Cool ;P-116 N-D   ;MANUEL RUIZ         ;  ;0;800;0;17/1/2020;Cerrada   
29/4/2025;PRS0709-005    ;Lepanthes tamaensis (Autopoli);Cool ;P-101 N-C   ;MANUEL RUIZ         ;  ;0;800;1;-;Cerrada   
6/6/2017;PRS11107       ;Lepanthes teaguei;Intermedio ;P-116 N-E   ;MANUEL RUIZ         ;  ;0;1800;0;-;Cerrada   
22/6/2024;PRS11107-001   ;Lepanthes teaguei (Autopoli);Intermedio ;P-116 N-D   ;MANUEL RUIZ         ;  ;0;900;0;-;Cerrada   
29/3/2011;PIS0710        ;Lepanthes telipogoniflora;IW;P-102 N-B   ;ANTONIO TENELANDA   ;  ;0;10000;0;-;Cerrada   
1/6/2011;PIS0710        ;Lepanthes telipogoniflora;IW;P-102 N-E   ;ANTONIO TENELANDA   ;  ;0;10000;0;-;Cerrada   
29/6/2011;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-C   ;GENOVEVA VILLA      ;  ;0;10000;0;-;Abierta   
18/7/2011;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-C   ;ANTONIO TENELANDA   ;  ;0;10000;0;-;Cerrada   
9/8/2011;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-F   ;ANTONIO TENELANDA   ;  ;0;10000;0;-;Cerrada   
19/10/2011;PIS0710        ;Lepanthes telipogoniflora;IW;P-119 N-D   ;ANTONIO TENELANDA   ;  ;0;10000;0;-;Cerrada   
18/11/2011;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-B   ;                    ;  ;0;10000;0;-;Abierta   
21/1/2012;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;PAOLA MEDINA        ;  ;0;10000;0;-;Semiabiert
20/3/2012;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-E   ;ANTONIO TENELANDA   ;  ;0;10000;0;-;Cerrada   
20/4/2012;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;ANTONIO TENELANDA   ;  ;0;10000;0;-;Semiabiert
5/6/2012;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;ANTONIO TENELANDA   ;  ;0;10000;0;-;Abierta   
6/9/2012;PIS0710        ;Lepanthes telipogoniflora;IW;P-          ;                    ;SI;0;10000;0;-;Cerrada   
1/4/2013;PIS0710        ;Lepanthes telipogoniflora;IW;P-          ;                    ;SI;0;10000;0;-;Abierta   
1/1/2013;PIS0710        ;Lepanthes telipogoniflora;IW;P-          ;                    ;  ;0;10000;0;-;Abierta   
9/5/2013;PIS0710        ;Lepanthes telipogoniflora;IW;P-          ;                    ;SI;0;10000;0;-;Cerrada   
19/11/2013;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;PAOLA MEDINA        ;  ;0;10000;0;-;Abierta   
16/12/2013;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;PAOLA MEDINA        ;  ;0;10000;0;-;Cerrada   
17/1/2014;PIS0710        ;Lepanthes telipogoniflora;IW;P-          ;                    ;  ;1;10000;0;-;Cerrada   
17/1/2014;PIS0710        ;Lepanthes telipogoniflora;IW;P-          ;                    ;  ;1;10000;0;-;Cerrada   
11/2/2014;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;PAOLA MEDINA        ;  ;0;10000;0;-;Cerrada   
24/2/2014;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;ANTONIO TENELANDA   ;  ;0;10000;0;-;Cerrada   
27/3/2014;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-E   ;ANTONIO TENELANDA   ;  ;0;10000;0;-;Cerrada   
23/4/2014;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;PAOLA MEDINA        ;  ;1;10000;0;-;Cerrada   
5/6/2014;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;PAOLA MEDINA        ;  ;0;10000;0;-;Cerrada   
4/7/2014;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;PAOLA MEDINA        ;  ;0;10000;0;-;Cerrada   
21/8/2014;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-B   ;ANTONIO TENELANDA   ;  ;0;10000;0;-;Abierta   
11/2/2015;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
12/3/2015;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;                    ;  ;0;10000;0;-;Cerrada   
13/4/2015;PIS0710        ;Lepanthes telipogoniflora;IW;P-          ;                    ;SI;0;10000;0;-;Semiabiert
24/4/2015;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-B   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
6/5/2015;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-F   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
19/6/2015;PIS0710        ;Lepanthes telipogoniflora;IW;P-          ;                    ;SI;0;10000;0;-;Abierta   
30/6/2015;PIS0710        ;Lepanthes telipogoniflora;IW;P-          ;                    ;  ;1;10000;0;-;Cerrada   
30/7/2015;PIS0710        ;Lepanthes telipogoniflora;IW;P-          ;                    ;  ;1;10000;0;-;Abierta   
14/8/2015;PIS0710        ;Lepanthes telipogoniflora;IW;P-          ;                    ;  ;1;10000;0;-;Abierta   
25/8/2015;PIS0710        ;Lepanthes telipogoniflora;IW;P-          ;                    ;SI;0;10000;0;-;Abierta   
15/9/2015;PIS0710        ;Lepanthes telipogoniflora;IW;P-          ;                    ;SI;0;10000;0;-;Abierta   
13/10/2015;PIS0710        ;Lepanthes telipogoniflora;IW;P-          ;                    ;SI;0;10000;0;-;Cerrada   
11/11/2015;PIS0710        ;Lepanthes telipogoniflora;IW;P-          ;                    ;SI;0;10000;0;-;Cerrada   
22/12/2015;PIS0710        ;Lepanthes telipogoniflora;IW;P-          ;                    ;  ;1;10000;0;-;Cerrada   
29/12/2015;PIS0710        ;Lepanthes telipogoniflora;IW;P-          ;                    ;  ;1;10000;0;-;Abierta   
12/1/2016;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
15/3/2016;PIS0710        ;Lepanthes telipogoniflora;IW;P-          ;                    ;SI;0;10000;0;-;Abierta   
11/4/2016;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
11/4/2016;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
25/4/2016;PIS0710        ;Lepanthes telipogoniflora;IW;P-          ;                    ;SI;0;10000;0;-;Abierta   
2/5/2016;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
10/6/2016;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
28/6/2016;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-F   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
5/8/2016;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-E   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
5/8/2016;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-E   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
22/8/2016;PIS0710        ;Lepanthes telipogoniflora;IW;P-102 N-D   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
12/5/2017;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
3/7/2017;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
7/7/2017;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
26/6/2023;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
3/8/2023;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
6/2/2024;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
6/5/2024;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;10000;0;-;Semiabiert
22/5/2024;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
31/7/2024;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
24/1/2025;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;10000;1;-;Cerrada   
13/3/2025;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;10000;2;-;Cerrada   
13/3/2025;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;10000;1;-;Cerrada   
13/3/2025;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;10000;0;-;Cerrada   
20/3/2025;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;10000;2;-;Cerrada   
14/5/2014;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;ANTONIO TENELANDA   ;  ;0;10000;0;1/8/2014;Abierta   
2/12/2014;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;10000;0;23/1/2015;Cerrada   
6/3/2015;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;10000;0;27/3/2015;Cerrada   
8/4/2015;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;10000;0;22/5/2015;Cerrada   
20/5/2015;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;10000;0;7/8/2015;Cerrada   
28/6/2016;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-F   ;MANUEL RUIZ         ;  ;0;10000;0;23/8/2016;Cerrada   
17/2/2017;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;10000;0;13/4/2017;Cerrada   
26/4/2017;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;10000;0;16/6/2017;Cerrada   
6/3/2017;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;10000;0;18/8/2017;Cerrada   
6/6/2017;PIS0710        ;Lepanthes telipogoniflora;IW;P-116 N-E   ;MANUEL RUIZ         ;  ;0;10000;0;1/9/2017;Cerrada   
16/6/2019;PIS0710-009    ;Lepanthes telipogoniflora #1 L;IW;P-          ;                    ;  ;0;2500;0;-;Abierta   
16/6/2019;PIS0710-010    ;Lepanthes telipogoniflora #2 L;IW;P-          ;                    ;  ;0;1500;0;-;Abierta   
8/9/2016;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-101 N-F   ;MANUEL RUIZ         ;  ;0;4000;0;-;Cerrada   
31/10/2016;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;4000;0;-;Cerrada   
20/2/2018;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;4000;0;-;Cerrada   
1/3/2018;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;4000;0;-;Cerrada   
13/6/2018;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;4000;0;-;Cerrada   
29/6/2018;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-D   ;ANTONIO TENELANDA   ;  ;0;4000;0;-;Abierta   
6/9/2018;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-D   ;PAOLA MEDINA        ;  ;0;4000;0;-;Cerrada   
21/3/2019;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;4000;0;-;Cerrada   
5/3/2024;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;4000;0;-;Abierta   
4/9/2024;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;4000;0;-;Semiabiert
21/9/2024;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;4000;0;-;Cerrada   
21/1/2025;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;4000;1;-;Abierta   
6/2/2025;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;4000;1;-;Cerrada   
11/2/2025;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;4000;1;-;Cerrada   
11/2/2025;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;4000;1;-;Cerrada   
18/2/2025;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;4000;1;-;Abierta   
18/2/2025;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;4000;1;-;Cerrada   
21/2/2025;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;4000;1;-;Cerrada   
5/3/2025;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;4000;1;-;Cerrada   
15/3/2025;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;4000;1;-;Cerrada   
15/3/2025;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;4000;1;-;Abierta   
15/3/2025;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;4000;1;-;Abierta   
15/3/2025;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;4000;1;-;Abierta   
17/3/2025;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;4000;1;-;Cerrada   
17/3/2025;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;4000;0;-;Cerrada   
17/3/2025;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;4000;0;-;Cerrada   
17/3/2025;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;4000;1;-;Cerrada   
17/3/2025;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;4000;3;-;Cerrada   
20/3/2025;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;4000;1;-;Cerrada   
24/4/2025;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-101 N-C   ;MANUEL RUIZ         ;  ;0;4000;2;-;Cerrada   
18/8/2017;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-E   ;MANUEL RUIZ         ;  ;0;4000;0;22/12/2017;Cerrada   
25/7/2017;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-C   ;PAOLA MEDINA        ;  ;0;4000;0;17/2/2018;Cerrada   
21/3/2018;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;4000;0;26/5/2018;Abierta   
25/4/2018;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;4000;0;26/5/2018;Cerrada   
9/5/2018;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;4000;0;3/8/2018;Cerrada   
22/8/2018;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;4000;0;14/12/2018;Cerrada   
28/1/2019;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;4000;0;29/4/2019;Cerrada   
26/2/2019;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;4000;0;29/4/2019;Cerrada   
1/5/2019;PIS0710-005    ;Lepanthes telipogoniflora (Autopoli);IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;4000;0;6/9/2019;Cerrada   
4/4/2025;PIS0710-014    ;Lepanthes telipogoniflora f. red x self;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;2000;0;-;Cerrada   
20/4/2012;PIS0710-003    ;Lepanthes telipogoniflora f. xanthinum;IW;P-116 N-E   ;ANTONIO TENELANDA   ;  ;0;      ;0;-;Cerrada   
17/8/2012;PIS0710-003    ;Lepanthes telipogoniflora f. xanthinum;IW;P-          ;                    ;SI;0;      ;0;-;Cerrada   
20/4/2012;PIS0710-003    ;Lepanthes telipogoniflora f. xanthinum;IW;P-100       ;                    ;  ;0;      ;0;-;Abierta   
1/4/2013;PIS0710-003    ;Lepanthes telipogoniflora f. xanthinum;IW;P-          ;                    ;SI;0;      ;0;-;Cerrada   
24/4/2015;PIS0710-004    ;Lepanthes telipogoniflora orange;IW;P-116 N-B   ;MANUEL RUIZ         ;  ;0;1000;0;-;Cerrada   
31/7/2015;PIS0710-004    ;Lepanthes telipogoniflora orange;IW;P-          ;                    ;SI;0;1000;0;-;Abierta   
5/4/2018;PIS0710-002    ;Lepanthes telipogoniflora pink;IW;P-102 N-D   ;MANUEL RUIZ         ;  ;0;1500;0;-;Cerrada   
25/4/2018;PIS0710-002    ;Lepanthes telipogoniflora pink;IW;P-116 N-D   ;MANUEL RUIZ         ;  ;0;1500;0;-;Cerrada   
3/2/2025;PIS0710-012    ;Lepanthes telipogoniflora pink x self;IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;1500;1;-;Cerrada   
20/3/2025;PIS0710-012    ;Lepanthes telipogoniflora pink x self;IW;P-116 N-C   ;MANUEL RUIZ         ;  ;0;1500;0;-;Cerrada   
24/4/2025;PIS0710-012    ;Lepanthes telipogoniflora pink x self;IW;P-101 N-C   ;MANUEL RUIZ         ;  ;0;1500;2;-;Cerrada   
29/4/2025;PIS0710-012    ;Lepanthes telipogoniflora pink x self;IW;P-101 N-C   ;MANUEL RUIZ         ;  ;0;1500;2;-;Cerrada   
20/1/2018;PIS0710-006    ;Lepanthes telipogoniflora 'Uchucay';IW;P-          ;                    ;  ;0;10000;0;-;Abierta   
20/11/2018;PIS0710-006    ;Lepanthes telipogoniflora 'Uchucay';IW;P-          ;                    ;  ;0;10000;0;-;Abierta   
14/9/2021;PIS0710-006    ;Lepanthes telipogoniflora 'Uchucay';IW;P-          ;                    ;  ;0;10000;0;-;Abierta   
14/5/2022;PIS0710-006    ;Lepanthes telipogoniflora 'Uchucay';IW;P-          ;                    ;  ;0;10000;0;-;Abierta   
14/9/2021;PIS0710-006    ;Lepanthes telipogoniflora 'Uchucay';IW;P-          ;                    ;  ;0;10000;0;-;Abierta   
14/9/2021;PIS0710-006    ;Lepanthes telipogoniflora 'Uchucay';IW;P-          ;                    ;  ;0;10000;0;-;Abierta   
19/9/2021;PIS0710-006    ;Lepanthes telipogoniflora 'Uchucay';IW;P-          ;                    ;  ;0;10000;0;-;Abierta   
19/9/2021;PIS0710-006    ;Lepanthes telipogoniflora 'Uchucay';IW;P-          ;                    ;  ;0;10000;0;-;Abierta   
19/9/2021;PIS0710-006    ;Lepanthes telipogoniflora 'Uchucay';IW;P-          ;                    ;  ;0;10000;0;-;Abierta   
23/3/2022;PIS0710-006    ;Lepanthes telipogoniflora 'Uchucay';IW;P-          ;                    ;  ;0;10000;0;-;Abierta   
23/3/2022;PIS0710-006    ;Lepanthes telipogoniflora 'Uchucay';IW;P-          ;                    ;  ;0;10000;0;-;Abierta   
24/12/2022;PIS0710-006    ;Lepanthes telipogoniflora 'Uchucay';IW;P-          ;                    ;  ;0;10000;0;-;Abierta   
